2500	8.9	0.1016	71.3	0.0103088	123.623
1600	17.4	0.0254	55.5	0.0165706	126.471
3150	7.3	0.2286	71.3	0.0104404	120.458
800	7.3	0.2286	71.3	0.0104404	130.748
630	5.4	0.1524	31.7	0.00525474	131.471
200	15.4	0.0508	31.7	0.0289853	119.975
1250	15.6	0.1016	39.6	0.0528487	118.214
3150	7.3	0.2286	55.5	0.0111706	117.134
1600	15.4	0.0508	55.5	0.0271925	128.200
6300	5.3	0.2286	39.6	0.00614329	112.541
6300	4.8	0.0254	31.7	0.000930789	132.898
6300	4	0.2286	31.7	0.00509068	112.699
12500	0	0.0508	71.3	0.000740478	125.220
8000	12.7	0.0254	71.3	0.0121808	120.538
2500	9.5	0.0254	55.5	0.0043284	134.152
1250	5.3	0.2286	39.6	0.00614329	125.721
400	17.4	0.0254	71.3	0.016104	117.396
500	15.4	0.0508	31.7	0.0289853	123.695
630	12.3	0.1016	31.7	0.0418756	119.287
315	0	0.3048	31.7	0.00331266	122.765
315	11.2	0.0508	71.3	0.014072	128.381
500	4	0.2286	71.3	0.00400603	126.758
3150	0	0.1524	31.7	0.00209405	124.207
5000	12.7	0.0254	39.6	0.0130253	125.107
1000	15.6	0.1016	39.6	0.0528487	119.224
4000	0	0.2286	71.3	0.00214345	125.824
12500	4.2	0.0508	71.3	0.00142788	117.328
630	9.9	0.1524	55.5	0.0208438	127.315
6300	5.4	0.1524	71.3	0.00401199	116.411
1250	0	0.1016	31.7	0.00150092	133.063
6300	5.4	0.1524	39.6	0.00485029	116.677
800	15.6	0.1016	39.6	0.0528487	118.964
8000	4.8	0.0254	71.3	0.000848633	131.518
1600	5.4	0.1524	31.7	0.00525474	123.761
3150	19.7	0.0508	71.3	0.0341183	116.225
630	3.3	0.1016	55.5	0.002211	126.599
1600	0	0.1524	71.3	0.0015988	129.667
3150	17.4	0.0254	39.6	0.0172206	123.564
2500	19.7	0.0508	71.3	0.0341183	118.385
16000	4.8	0.0254	71.3	0.000848633	124.208
1600	17.4	0.0254	71.3	0.016104	126.406
1250	3	0.3048	55.5	0.00452492	127.329
200	15.6	0.1016	39.6	0.0528487	123.514
400	11.2	0.0508	39.6	0.0150478	130.670
1250	0	0.1524	31.7	0.00209405	131.467
800	3.3	0.1016	71.3	0.00202822	131.074
10000	4.8	0.0254	55.5	0.000873218	126.944
6300	0	0.0508	71.3	0.000740478	133.040
2500	5.3	0.2286	71.3	0.0051942	123.740
1600	7.3	0.2286	55.5	0.0111706	123.354
800	7.3	0.2286	39.6	0.0123481	126.299
500	15.4	0.0508	55.5	0.0271925	127.220
10000	7.2	0.1524	71.3	0.00752039	110.313
5000	1.5	0.3048	39.6	0.00392107	116.241
5000	3	0.3048	39.6	0.00495741	115.792
3150	12.3	0.1016	39.6	0.0408268	113.055
630	4.8	0.0254	39.6	0.000907475	118.696
4000	0	0.2286	39.6	0.00253511	123.465
3150	7.3	0.2286	39.6	0.0123481	114.309
1250	7.3	0.2286	55.5	0.0111706	125.724
2000	0	0.3048	31.7	0.00331266	122.375
1000	7.2	0.1524	39.6	0.00909175	128.338
630	12.7	0.0254	71.3	0.0121808	128.878
2500	0	0.2286	55.5	0.00229336	126.540
5000	15.6	0.1016	39.6	0.0528487	106.224
1600	0	0.2286	71.3	0.00214345	129.134
12500	0	0.2286	71.3	0.00214345	117.624
4000	0	0.0508	39.6	0.000791822	135.308
800	4	0.2286	31.7	0.00509068	130.869
20000	4.8	0.0254	71.3	0.000848633	119.708
3150	0	0.2286	39.6	0.00253511	124.625
800	6.7	0.1016	31.7	0.00592927	132.886
2500	12.3	0.1016	39.6	0.0408268	113.315
250	12.3	0.1016	39.6	0.0408268	129.675
250	17.4	0.0254	39.6	0.0172206	114.714
630	19.7	0.0508	39.6	0.036484	120.324
8000	0	0.0508	39.6	0.000791822	128.518
1600	0	0.3048	71.3	0.00266337	127.591
4000	9.5	0.0254	71.3	0.00420654	134.236
6300	9.9	0.1524	55.5	0.0208438	110.555
1600	5.4	0.1524	71.3	0.00401199	133.241
1000	2	0.2286	55.5	0.00313525	129.002
8000	22.2	0.0254	71.3	0.0214178	121.657
500	9.5	0.0254	39.6	0.00449821	123.894
4000	0	0.3048	55.5	0.00283081	121.106
1250	1.5	0.3048	39.6	0.00392107	125.211
5000	0	0.1016	39.6	0.00146332	126.021
2500	4.8	0.0254	55.5	0.000873218	129.144
1250	6.7	0.1016	31.7	0.00592927	129.256
315	5.4	0.1524	39.6	0.00485029	125.347
1600	0	0.2286	31.7	0.0027238	125.625
800	11.2	0.0508	71.3	0.014072	136.031
1000	6.7	0.1016	39.6	0.00578076	134.515
2000	3	0.3048	31.7	0.00529514	120.088
2500	9.9	0.1524	31.7	0.0252785	114.729
3150	2.7	0.1524	39.6	0.00294804	122.919
1000	12.3	0.1016	39.6	0.0408268	122.435
2000	7.2	0.1524	39.6	0.00909175	120.228
1000	5.4	0.1524	55.5	0.00433288	132.127
400	5.4	0.1524	55.5	0.00433288	126.807
6300	12.3	0.1016	71.3	0.0337792	113.958
2000	0	0.0508	31.7	0.000812164	133.010
1000	15.4	0.0508	71.3	0.0264269	131.865
315	9.9	0.1524	55.5	0.0208438	132.355
1250	17.4	0.0254	39.6	0.0172206	131.364
3150	15.6	0.1016	71.3	0.0437259	116.468
315	12.6	0.1524	39.6	0.0584113	116.020
1600	0	0.0254	39.6	0.000428464	124.156
2000	9.5	0.0254	39.6	0.00449821	131.274
2500	0	0.2286	31.7	0.0027238	123.445
800	12.7	0.0254	39.6	0.0130253	130.217
1600	0	0.3048	31.7	0.00331266	122.365
400	5.3	0.2286	39.6	0.00614329	131.221
5000	3	0.3048	31.7	0.00529514	113.858
5000	0	0.1524	71.3	0.0015988	126.457
630	8.4	0.0508	55.5	0.00544854	126.152
2000	3	0.3048	71.3	0.00425727	125.524
4000	12.3	0.1016	39.6	0.0408268	110.905
500	15.6	0.1016	71.3	0.0437259	130.638
500	6.7	0.1016	39.6	0.00578076	130.955
2000	9.9	0.1524	55.5	0.0208438	119.505
630	4	0.3048	71.3	0.00497773	131.615
1250	7.3	0.2286	31.7	0.0132672	120.509
4000	8.9	0.1016	71.3	0.0103088	120.243
2000	0	0.1524	39.6	0.00193287	129.633
800	12.6	0.1524	39.6	0.0584113	116.560
1000	3.3	0.1016	31.7	0.00251435	133.012
500	6.7	0.1016	55.5	0.0052139	129.343
630	12.3	0.1016	55.5	0.0368233	124.244
2500	11.2	0.0508	39.6	0.0150478	122.170
8000	2	0.2286	71.3	0.00293031	115.996
1000	12.6	0.1524	39.6	0.0584113	114.670
3150	17.4	0.0254	71.3	0.016104	126.536
2500	8.9	0.1016	39.6	0.0124596	119.190
2000	15.4	0.0508	39.6	0.0282593	123.443
400	12.3	0.1016	55.5	0.0368233	136.414
315	9.9	0.1524	31.7	0.0252785	128.809
1250	8.9	0.1016	39.6	0.0124596	127.710
6300	0	0.0508	31.7	0.000812164	130.340
630	2.7	0.1524	39.6	0.00294804	125.809
800	6.7	0.1016	55.5	0.0052139	135.953
1250	0	0.3048	55.5	0.00283081	126.086
6300	0	0.2286	71.3	0.00214345	122.044
5000	4	0.2286	31.7	0.00509068	115.969
10000	0	0.3048	55.5	0.00283081	113.076
1250	2.7	0.1524	39.6	0.00294804	130.829
4000	15.4	0.0508	71.3	0.0264269	122.675
1250	3	0.3048	71.3	0.00425727	127.634
4000	4.2	0.0508	71.3	0.00142788	133.598
400	9.5	0.0254	39.6	0.00449821	121.154
6300	0	0.2286	31.7	0.0027238	116.815
500	5.4	0.1524	71.3	0.00401199	126.291
630	6.7	0.1016	71.3	0.00478288	131.448
1250	9.9	0.1524	55.5	0.0208438	121.635
630	5.3	0.2286	71.3	0.0051942	131.800
2500	3.3	0.1016	31.7	0.00251435	130.392
3150	9.9	0.1524	31.7	0.0252785	112.209
800	2	0.2286	31.7	0.00372371	130.307
2000	8.9	0.1016	71.3	0.0103088	124.233
500	19.7	0.0508	39.6	0.036484	128.444
500	8.9	0.1016	39.6	0.0124596	133.790
630	0	0.3048	39.6	0.00310138	128.629
3150	6.7	0.1016	71.3	0.00478288	124.458
1250	4	0.2286	31.7	0.00509068	128.119
3150	0	0.0508	31.7	0.000812164	135.490
1600	2.7	0.1524	39.6	0.00294804	130.049
2000	0	0.3048	39.6	0.00310138	123.689
800	8.4	0.0508	71.3	0.00529514	127.556
400	9.9	0.1524	71.3	0.0193001	135.079
1600	9.5	0.0254	71.3	0.00420654	133.756
2000	2	0.2286	39.6	0.00346574	122.797
250	19.7	0.0508	39.6	0.036484	127.224
3150	4.8	0.0254	39.6	0.000907475	133.436
630	4	0.2286	55.5	0.0042862	129.964
6300	5.4	0.1524	55.5	0.00433288	117.287
2000	1.5	0.3048	39.6	0.00392107	122.101
3150	3	0.3048	55.5	0.00452492	120.189
400	8.9	0.1016	39.6	0.0124596	135.540
1600	0	0.1524	31.7	0.00209405	130.817
630	12.6	0.1524	71.3	0.0483159	123.304
16000	0	0.1524	71.3	0.0015988	113.297
4000	5.3	0.2286	71.3	0.0051942	120.330
4000	22.2	0.0254	71.3	0.0214178	123.917
250	4	0.3048	39.6	0.00579636	123.543
1000	9.5	0.0254	71.3	0.00420654	129.556
2000	5.4	0.1524	71.3	0.00401199	131.111
3150	12.7	0.0254	39.6	0.0130253	127.847
2500	17.4	0.0254	55.5	0.0165706	124.931
1600	19.7	0.0508	39.6	0.036484	117.604
2000	4.2	0.0508	39.6	0.00152689	132.587
3150	7.3	0.2286	31.7	0.0132672	113.229
800	4	0.2286	39.6	0.00473801	130.469
1600	5.4	0.1524	55.5	0.00433288	130.567
6300	9.5	0.0254	71.3	0.00420654	127.246
500	5.4	0.1524	55.5	0.00433288	129.367
630	11.2	0.0508	39.6	0.0150478	133.130
500	12.3	0.1016	31.7	0.0418756	118.667
1250	0	0.2286	31.7	0.0027238	128.805
3150	0	0.0508	39.6	0.000791822	135.938
400	2	0.2286	39.6	0.00346574	122.147
800	17.4	0.0254	55.5	0.0165706	123.091
400	6.7	0.1016	39.6	0.00578076	128.295
2500	4	0.2286	31.7	0.00509068	120.209
4000	12.3	0.1016	31.7	0.0418756	108.407
1250	7.3	0.2286	71.3	0.0104404	127.358
2500	6.7	0.1016	55.5	0.0052139	124.273
200	17.4	0.0254	31.7	0.0176631	116.146
1600	5.3	0.2286	39.6	0.00614329	123.081
1000	15.4	0.0508	55.5	0.0271925	130.400
4000	5.4	0.1524	71.3	0.00401199	121.431
2500	1.5	0.3048	39.6	0.00392107	120.981
800	3.3	0.1016	39.6	0.00245138	129.991
2000	19.7	0.0508	39.6	0.036484	117.724
1000	19.7	0.0508	39.6	0.036484	118.904
3150	5.3	0.2286	71.3	0.0051942	123.120
8000	0	0.3048	71.3	0.00266337	117.151
5000	22.2	0.0254	39.6	0.0229028	118.816
800	0	0.0508	71.3	0.000740478	130.960
4000	15.6	0.1016	71.3	0.0437259	113.298
630	5.4	0.1524	55.5	0.00433288	131.807
2500	7.3	0.2286	71.3	0.0104404	122.088
2500	5.3	0.2286	39.6	0.00614329	116.151
4000	0	0.0254	71.3	0.000400682	138.557
2000	0	0.1524	31.7	0.00209405	128.907
1600	0	0.1524	55.5	0.00172668	130.183
5000	0	0.0508	55.5	0.00076193	134.556
10000	0	0.3048	39.6	0.00310138	112.139
800	2	0.2286	39.6	0.00346574	129.037
1250	5.3	0.2286	71.3	0.0051942	133.380
200	15.4	0.0508	55.5	0.0271925	122.940
1250	17.4	0.0254	71.3	0.016104	126.356
1000	11.2	0.0508	71.3	0.014072	136.941
8000	1.5	0.3048	39.6	0.00392107	112.251
2500	22.2	0.0254	39.6	0.0229028	121.306
3150	4	0.3048	39.6	0.00579636	118.743
800	3	0.3048	71.3	0.00425727	129.494
3150	3	0.3048	71.3	0.00425727	121.514
4000	4.8	0.0254	39.6	0.000907475	134.996
3150	9.5	0.0254	31.7	0.00461377	128.536
1000	0	0.1016	71.3	0.00121072	128.825
400	17.4	0.0254	39.6	0.0172206	115.444
3150	8.4	0.0508	39.6	0.00566229	123.965
4000	0	0.2286	55.5	0.00229336	123.410
6300	8.9	0.1016	39.6	0.0124596	113.110
630	9.9	0.1524	31.7	0.0252785	126.049
1250	11.2	0.0508	39.6	0.0150478	130.050
400	4	0.3048	39.6	0.00579636	128.633
2000	0	0.1016	39.6	0.00146332	133.251
1250	12.3	0.1016	31.7	0.0418756	118.767
630	5.4	0.1524	39.6	0.00485029	132.357
6300	12.6	0.1524	39.6	0.0584113	103.380
8000	4.8	0.0254	55.5	0.000873218	132.184
5000	17.4	0.0254	31.7	0.0176631	117.996
2000	17.4	0.0254	71.3	0.016104	126.826
3150	9.5	0.0254	55.5	0.0043284	133.252
250	15.6	0.1016	39.6	0.0528487	124.644
500	9.9	0.1524	39.6	0.0233328	126.835
6300	7.3	0.2286	39.6	0.0123481	110.839
4000	3.3	0.1016	55.5	0.002211	127.229
800	0	0.0508	39.6	0.000791822	126.508
2000	2.7	0.1524	71.3	0.00243851	130.114
6300	12.3	0.1016	31.7	0.0418756	107.267
10000	4.2	0.0508	39.6	0.00152689	116.967
1250	9.5	0.0254	31.7	0.00461377	131.446
630	0	0.1016	55.5	0.00131983	126.170
1000	4	0.2286	55.5	0.0042862	132.134
5000	5.4	0.1524	71.3	0.00401199	120.061
1250	7.2	0.1524	71.3	0.00752039	132.513
1250	17.4	0.0254	31.7	0.0176631	128.306
3150	0	0.3048	71.3	0.00266337	125.201
3150	3.3	0.1016	55.5	0.002211	130.629
3150	0	0.1524	39.6	0.00193287	125.603
4000	15.6	0.1016	39.6	0.0528487	106.604
2000	4.2	0.0508	71.3	0.00142788	129.848
10000	3	0.3048	55.5	0.00452492	112.169
5000	9.5	0.0254	55.5	0.0043284	128.412
16000	1.5	0.3048	71.3	0.00336729	106.582
2000	12.3	0.1016	55.5	0.0368233	118.564
630	3	0.3048	39.6	0.00495741	129.292
630	0	0.3048	31.7	0.00331266	129.095
1000	9.5	0.0254	31.7	0.00461377	131.346
2000	7.2	0.1524	71.3	0.00752039	128.643
1000	5.4	0.1524	31.7	0.00525474	128.241
250	9.9	0.1524	39.6	0.0233328	128.335
630	7.3	0.2286	39.6	0.0123481	128.929
1000	2	0.2286	31.7	0.00372371	130.307
6300	0	0.1016	39.6	0.00146332	125.631
1250	5.4	0.1524	71.3	0.00401199	134.111
6300	9.9	0.1524	71.3	0.0193001	112.039
800	6.7	0.1016	71.3	0.00478288	134.478
400	11.2	0.0508	71.3	0.014072	129.281
2500	4	0.2286	39.6	0.00473801	119.649
4000	9.5	0.0254	55.5	0.0043284	131.582
800	12.3	0.1016	55.5	0.0368233	125.114
1250	1.5	0.3048	71.3	0.00336729	125.872
1600	0	0.1524	39.6	0.00193287	131.013
800	9.9	0.1524	55.5	0.0208438	126.565
630	4	0.2286	39.6	0.00473801	129.579
630	15.6	0.1016	71.3	0.0437259	122.288
400	8.4	0.0508	55.5	0.00544854	121.582
16000	0	0.0254	71.3	0.000400682	130.477
20000	4	0.2286	71.3	0.00400603	109.638
500	17.4	0.0254	39.6	0.0172206	117.514
3150	12.6	0.1524	39.6	0.0584113	106.260
5000	5.3	0.2286	39.6	0.00614329	115.311
2500	5.4	0.1524	55.5	0.00433288	124.077
200	19.7	0.0508	71.3	0.0341183	118.005
2000	8.4	0.0508	55.5	0.00544854	133.042
1250	15.6	0.1016	71.3	0.0437259	123.178
630	0	0.2286	31.7	0.0027238	129.465
2500	8.4	0.0508	71.3	0.00529514	134.226
2000	17.4	0.0254	39.6	0.0172206	126.644
1250	0	0.2286	71.3	0.00214345	128.144
8000	4.8	0.0254	39.6	0.000907475	131.346
1000	7.3	0.2286	71.3	0.0104404	126.838
2500	0	0.1016	39.6	0.00146332	132.611
5000	17.4	0.0254	55.5	0.0165706	118.941
2500	17.4	0.0254	31.7	0.0176631	124.166
5000	7.3	0.2286	55.5	0.0111706	113.144
1600	0	0.3048	55.5	0.00283081	126.986
1000	0	0.1524	71.3	0.0015988	127.307
1250	0	0.1524	71.3	0.0015988	128.927
400	12.3	0.1016	31.7	0.0418756	123.207
800	8.4	0.0508	55.5	0.00544854	128.562
5000	17.4	0.0254	39.6	0.0172206	119.854
1000	0	0.1016	39.6	0.00146332	130.781
1600	2	0.2286	31.7	0.00372371	125.797
250	8.9	0.1016	71.3	0.0103088	134.533
315	0	0.2286	39.6	0.00253511	121.055
250	15.6	0.1016	71.3	0.0437259	132.158
1600	3.3	0.1016	55.5	0.002211	133.649
1250	0	0.1524	55.5	0.00172668	129.953
500	4.8	0.0254	39.6	0.000907475	116.366
500	17.4	0.0254	71.3	0.016104	119.806
315	15.4	0.0508	31.7	0.0289853	122.845
4000	8.4	0.0508	31.7	0.00580776	118.106
6300	0	0.3048	39.6	0.00310138	116.229
400	0	0.2286	55.5	0.00229336	121.660
5000	7.3	0.2286	31.7	0.0132672	111.029
1000	15.4	0.0508	31.7	0.0289853	124.525
5000	12.3	0.1016	55.5	0.0368233	112.014
4000	3	0.3048	55.5	0.00452492	118.689
1250	3.3	0.1016	71.3	0.00202822	132.304
1000	5.3	0.2286	71.3	0.0051942	134.000
1000	4	0.2286	31.7	0.00509068	129.869
1250	0	0.3048	31.7	0.00331266	124.355
3150	9.9	0.1524	71.3	0.0193001	116.849
4000	4	0.3048	39.6	0.00579636	115.863
400	5.4	0.1524	71.3	0.00401199	124.121
1600	7.2	0.1524	71.3	0.00752039	130.893
3150	12.6	0.1524	71.3	0.0483159	113.334
3150	0	0.1524	55.5	0.00172668	127.753
5000	4.8	0.0254	55.5	0.000873218	135.484
1600	8.9	0.1016	71.3	0.0103088	128.763
3150	5.3	0.2286	39.6	0.00614329	118.441
6300	4	0.2286	55.5	0.0042862	117.154
630	15.6	0.1016	39.6	0.0528487	118.084
2000	4	0.2286	31.7	0.00509068	122.089
2500	19.7	0.0508	39.6	0.036484	116.184
1000	12.3	0.1016	55.5	0.0368233	125.484
315	11.2	0.0508	39.6	0.0150478	128.990
2500	4	0.2286	55.5	0.0042862	122.384
1250	3	0.3048	39.6	0.00495741	125.802
2000	2	0.2286	71.3	0.00293031	126.896
1250	0	0.1016	55.5	0.00131983	131.430
315	1.5	0.3048	39.6	0.00392107	121.851
315	19.7	0.0508	39.6	0.036484	129.864
800	0	0.1016	55.5	0.00131983	127.920
1000	0	0.0508	71.3	0.000740478	129.450
500	15.4	0.0508	39.6	0.0282593	125.963
2500	3	0.3048	55.5	0.00452492	122.439
250	17.4	0.0254	55.5	0.0165706	110.491
800	0	0.3048	71.3	0.00266337	126.201
6300	0	0.1016	71.3	0.00121072	129.395
315	15.6	0.1016	39.6	0.0528487	122.754
3150	2.7	0.1524	71.3	0.00243851	127.054
3150	9.5	0.0254	71.3	0.00420654	136.166
5000	0	0.3048	31.7	0.00331266	115.645
10000	0	0.1016	31.7	0.00150092	115.893
1000	3	0.3048	31.7	0.00529514	126.838
2000	5.4	0.1524	39.6	0.00485029	124.647
2500	0	0.0508	31.7	0.000812164	134.870
400	12.6	0.1524	39.6	0.0584113	115.910
6300	15.4	0.0508	39.6	0.0282593	109.663
4000	9.9	0.1524	71.3	0.0193001	115.079
2500	15.6	0.1016	71.3	0.0437259	118.998
1000	9.9	0.1524	31.7	0.0252785	122.149
400	5.4	0.1524	39.6	0.00485029	127.637
3150	17.4	0.0254	31.7	0.0176631	123.466
200	9.9	0.1524	55.5	0.0208438	131.955
1000	0	0.3048	31.7	0.00331266	127.365
630	5.4	0.1524	71.3	0.00401199	128.971
8000	0	0.1524	31.7	0.00209405	117.957
10000	4.2	0.0508	71.3	0.00142788	121.238
6300	3	0.3048	71.3	0.00425727	116.134
6300	8.9	0.1016	71.3	0.0103088	117.253
1250	0	0.2286	39.6	0.00253511	129.395
2500	2.7	0.1524	71.3	0.00243851	128.334
630	0	0.1016	39.6	0.00146332	125.401
630	9.5	0.0254	55.5	0.0043284	125.452
1600	5.4	0.1524	39.6	0.00485029	126.267
12500	0	0.0254	55.5	0.00041229	131.453
4000	4	0.2286	31.7	0.00509068	118.859
1000	0	0.0508	55.5	0.00076193	125.586
5000	15.4	0.0508	55.5	0.0271925	117.110
2500	7.2	0.1524	71.3	0.00752039	124.353
1250	12.7	0.0254	71.3	0.0121808	133.048
315	7.3	0.2286	39.6	0.0123481	132.149
800	9.5	0.0254	39.6	0.00449821	129.014
315	9.9	0.1524	39.6	0.0233328	128.595
400	3	0.3048	71.3	0.00425727	127.564
1000	0	0.0508	31.7	0.000812164	126.780
800	15.4	0.0508	71.3	0.0264269	131.515
16000	0	0.1524	55.5	0.00172668	112.803
4000	0	0.2286	31.7	0.0027238	122.035
6300	9.9	0.1524	39.6	0.0233328	109.885
2500	7.2	0.1524	39.6	0.00909175	117.478
5000	22.2	0.0254	71.3	0.0214178	125.727
315	15.4	0.0508	39.6	0.0282593	124.493
630	17.4	0.0254	31.7	0.0176631	136.886
4000	1.5	0.3048	39.6	0.00392107	117.741
200	7.3	0.2286	39.6	0.0123481	130.989
12500	0	0.0508	55.5	0.00076193	125.376
